Text_Column,Label_Column
coin,non-explicit
exploit,non-explicit
accessible,non-explicit
organism,non-explicit
sensation,non-explicit
partially,non-explicit
stay,non-explicit
upstairs,non-explicit
dried,non-explicit
minimum,non-explicit
pro,non-explicit
conservation,non-explicit
shove,non-explicit
backyard,non-explicit
charter,non-explicit
stove,non-explicit
consent,non-explicit
comprise,non-explicit
reminder,non-explicit
alike,non-explicit
placement,non-explicit
dough,non-explicit
grandchild,non-explicit
dam,non-explicit
reportedly,non-explicit
well-known,non-explicit
surrounding,non-explicit
ecological,non-explicit
outfit,non-explicit
unprecedented,non-explicit
columnist,non-explicit
workout,non-explicit
preliminary,non-explicit
patent,non-explicit
shy,non-explicit
quote,non-explicit
trash,non-explicit
disabled,non-explicit
gross,non-explicit
damn,non-explicit
hormone,non-explicit
texture,non-explicit
counter,non-explicit
pencil,non-explicit
associate,non-explicit
frontier,non-explicit
spray,non-explicit
bet,non-explicit
disclose,non-explicit
custody,non-explicit
banker,non-explicit
beast,non-explicit
interfere,non-explicit
oak,non-explicit
case,non-explicit
eighth,non-explicit
notebook,non-explicit
outline,non-explicit
gaze,non-explicit
attendance,non-explicit
speculation,non-explicit
uncover,non-explicit
behalf,non-explicit
innovative,non-explicit
shark,non-explicit
reward,non-explicit
mill,non-explicit
installation,non-explicit
stimulate,non-explicit
tag,non-explicit
vertical,non-explicit
swimming,non-explicit
fleet,non-explicit
catalog,non-explicit
outsider,non-explicit
sacrifice,non-explicit
desperately,non-explicit
stance,non-explicit
compel,non-explicit
sensitivity,non-explicit
someday,non-explicit
instant,non-explicit
debut,non-explicit
proclaim,non-explicit
worldwide,non-explicit
hike,non-explicit
required,non-explicit
confrontation,non-explicit
colorful,non-explicit
ideal,non-explicit
constitution,non-explicit
trainer,non-explicit
Thanksgiving,non-explicit
scent,non-explicit
stack,non-explicit
eyebrow,non-explicit
sack,non-explicit
cease,non-explicit
inherit,non-explicit
tray,non-explicit
pioneer,non-explicit
organizational,non-explicit
textbook,non-explicit
uh,non-explicit
nasty,non-explicit
shrink,non-explicit
model,non-explicit
emerging,non-explicit
dot,non-explicit
wheat,non-explicit
fierce,non-explicit
envision,non-explicit
rational,non-explicit
kingdom,non-explicit
aisle,non-explicit
weaken,non-explicit
protocol,non-explicit
exclusively,non-explicit
vocal,non-explicit
marketplace,non-explicit
openly,non-explicit
unfair,non-explicit
terrain,non-explicit
deploy,non-explicit
risky,non-explicit
pasta,non-explicit
genre,non-explicit
distract,non-explicit
merit,non-explicit
planner,non-explicit
depressed,non-explicit
chunk,non-explicit
closest,non-explicit
discount,non-explicit
no,non-explicit
ladder,non-explicit
jungle,non-explicit
migration,non-explicit
breathing,non-explicit
invade,non-explicit
hurricane,non-explicit
retailer,non-explicit
classify,non-explicit
wound,non-explicit
coup,non-explicit
aid,non-explicit
ambassador,non-explicit
density,non-explicit
supportive,non-explicit
curiosity,non-explicit
skip,non-explicit
aggression,non-explicit
stimulus,non-explicit
journalism,non-explicit
robot,non-explicit
flood,non-explicit
dip,non-explicit
likewise,non-explicit
informal,non-explicit
Persian,non-explicit
feather,non-explicit
sphere,non-explicit
tighten,non-explicit
boast,non-explicit
pat,non-explicit
perceived,non-explicit
sole,non-explicit
publicity,non-explicit
major,non-explicit
unfold,non-explicit
joke,non-explicit
well-being,non-explicit
validity,non-explicit
ecosystem,non-explicit
strictly,non-explicit
partial,non-explicit
collar,non-explicit
weed,non-explicit
compliance,non-explicit
streak,non-explicit
supposedly,non-explicit
added,non-explicit
builder,non-explicit
glimpse,non-explicit
premise,non-explicit
specialty,non-explicit
deem,non-explicit
artifact,non-explicit
sneak,non-explicit
monkey,non-explicit
mentor,non-explicit
two-thirds,non-explicit
listener,non-explicit
lightning,non-explicit
legally,non-explicit
sleeve,non-explicit
disappointment,non-explicit
disturb,non-explicit
rib,non-explicit
excessive,non-explicit
high-tech,non-explicit
debris,non-explicit
pile,non-explicit
rod,non-explicit
logical,non-explicit
liberal,non-explicit
ash,non-explicit
socially,non-explicit
parish,non-explicit
slavery,non-explicit
blank,non-explicit
commodity,non-explicit
cure,non-explicit
mineral,non-explicit
hunger,non-explicit
dying,non-explicit
developmental,non-explicit
faster,non-explicit
spare,non-explicit
halfway,non-explicit
cure,non-explicit
equality,non-explicit
cemetery,non-explicit
harassment,non-explicit
deliberately,non-explicit
fame,non-explicit
regret,non-explicit
striking,non-explicit
likelihood,non-explicit
carrot,non-explicit
atop,non-explicit
toll,non-explicit
rim,non-explicit
embarrassed,non-explicit
fucking,non-explicit
cling,non-explicit
isolated,non-explicit
blink,non-explicit
suspicious,non-explicit
wheelchair,non-explicit
squad,non-explicit
eligible,non-explicit
processor,non-explicit
plunge,non-explicit
this,non-explicit
sponsor,non-explicit
grin,non-explicit
color,non-explicit
demographic,non-explicit
rain,non-explicit
chill,non-explicit
refuge,non-explicit
steer,non-explicit
legislator,non-explicit
rally,non-explicit
programming,non-explicit
cheer,non-explicit
outlet,non-explicit
intact,non-explicit
vendor,non-explicit
thrive,non-explicit
peanut,non-explicit
chew,non-explicit
elaborate,non-explicit
intellectual,non-explicit
conception,non-explicit
auction,non-explicit
steak,non-explicit
comply,non-explicit
triumph,non-explicit
shareholder,non-explicit
comparable,non-explicit
transport,non-explicit
conscience,non-explicit
calculation,non-explicit
considerably,non-explicit
interval,non-explicit
scratch,non-explicit
awake,non-explicit
jurisdiction,non-explicit
inevitably,non-explicit
feminist,non-explicit
constraint,non-explicit
emotionally,non-explicit
expedition,non-explicit
allegedly,non-explicit
compromise,non-explicit
strain,non-explicit
similarity,non-explicit
butt,non-explicit
lid,non-explicit
dumb,non-explicit
bulk,non-explicit
sprinkle,non-explicit
mortality,non-explicit
philosophical,non-explicit
conversion,non-explicit
patron,non-explicit
municipal,non-explicit
any,non-explicit
liver,non-explicit
harmony,non-explicit
solely,non-explicit
tolerance,non-explicit
instant,non-explicit
goat,non-explicit
arm,non-explicit
blessing,non-explicit
banana,non-explicit
running,non-explicit
palace,non-explicit
formerly,non-explicit
peasant,non-explicit
neat,non-explicit
grandparent,non-explicit
lawmaker,non-explicit
supermarket,non-explicit
cruise,non-explicit
mobile,non-explicit
plain,non-explicit
part,non-explicit
calendar,non-explicit
widow,non-explicit
deposit,non-explicit
beard,non-explicit
brake,non-explicit
downtown,non-explicit
screening,non-explicit
impulse,non-explicit
forbid,non-explicit
fur,non-explicit
brutal,non-explicit
predator,non-explicit
poke,non-explicit
opt,non-explicit
voluntary,non-explicit
trouble,non-explicit
valid,non-explicit
forum,non-explicit
dancing,non-explicit
happily,non-explicit
soar,non-explicit
removal,non-explicit
autonomy,non-explicit
enact,non-explicit
round,non-explicit
thread,non-explicit
light,non-explicit
landmark,non-explicit
unhappy,non-explicit
offender,non-explicit
coming,non-explicit
privately,non-explicit
fraction,non-explicit
distinctive,non-explicit
tourism,non-explicit
threshold,non-explicit
calm,non-explicit
routinely,non-explicit
suite,non-explicit
remark,non-explicit
regulator,non-explicit
straw,non-explicit
theological,non-explicit
apart,non-explicit
exhaust,non-explicit
globe,non-explicit
fragile,non-explicit
objection,non-explicit
chemistry,non-explicit
old-fashioned,non-explicit
crowded,non-explicit
circle,non-explicit
blast,non-explicit
prevail,non-explicit
overnight,non-explicit
denial,non-explicit
rental,non-explicit
fantastic,non-explicit
fragment,non-explicit
level,non-explicit
screw,non-explicit
warmth,non-explicit
undergraduate,non-explicit
liquid,non-explicit
headache,non-explicit
policeman,non-explicit
yield,non-explicit
projection,non-explicit
battle,non-explicit
suitable,non-explicit
mention,non-explicit
graduation,non-explicit
drill,non-explicit
cruel,non-explicit
mansion,non-explicit
regard,non-explicit
grape,non-explicit
authorize,non-explicit
cottage,non-explicit
driveway,non-explicit
charm,non-explicit
sexuality,non-explicit
loyal,non-explicit
clay,non-explicit
pound,non-explicit
balloon,non-explicit
invention,non-explicit
ego,non-explicit
fare,non-explicit
homework,non-explicit
disc,non-explicit
sofa,non-explicit
guarantee,non-explicit
availability,non-explicit
radar,non-explicit
frown,non-explicit
regain,non-explicit
leave,non-explicit
permit,non-explicit
sweater,non-explicit
rehabilitation,non-explicit
rubber,non-explicit
retreat,non-explicit
molecule,non-explicit
freely,non-explicit
favorable,non-explicit
steadily,non-explicit
veteran,non-explicit
integrated,non-explicit
ha,non-explicit
youngster,non-explicit
broadcast,non-explicit
premium,non-explicit
accountability,non-explicit
overwhelm,non-explicit
one-third,non-explicit
contemplate,non-explicit
update,non-explicit
spark,non-explicit
ironically,non-explicit
fatigue,non-explicit
beyond,non-explicit
speculate,non-explicit
marker,non-explicit
low,non-explicit
preach,non-explicit
bucket,non-explicit
bomb,non-explicit
blond,non-explicit
confession,non-explicit
provoke,non-explicit
marble,non-explicit
substantially,non-explicit
twist,non-explicit
defender,non-explicit
fish,non-explicit
explicit,non-explicit
transport,non-explicit
disturbing,non-explicit
surveillance,non-explicit
magnetic,non-explicit
technician,non-explicit
mutter,non-explicit
devastating,non-explicit
depart,non-explicit
arrow,non-explicit
trauma,non-explicit
neighboring,non-explicit
soak,non-explicit
ribbon,non-explicit
meantime,non-explicit
transmit,non-explicit
screen,non-explicit
harvest,non-explicit
consecutive,non-explicit
republican,non-explicit
coordinate,non-explicit
worldwide,non-explicit
within,non-explicit
spy,non-explicit
slot,non-explicit
riot,non-explicit
nutrient,non-explicit
citizenship,non-explicit
severely,non-explicit
sovereignty,non-explicit
ridge,non-explicit
brave,non-explicit
lighting,non-explicit
specify,non-explicit
contributor,non-explicit
frustrate,non-explicit
crowd,non-explicit
articulate,non-explicit
importantly,non-explicit
transit,non-explicit
dense,non-explicit
seminar,non-explicit
electronics,non-explicit
sunny,non-explicit
shorts,non-explicit
swell,non-explicit
accusation,non-explicit
soften,non-explicit
photograph,non-explicit
straighten,non-explicit
terribly,non-explicit
cue,non-explicit
sudden,non-explicit
bride,non-explicit
biography,non-explicit
hazard,non-explicit
compelling,non-explicit
seldom,non-explicit
tile,non-explicit
economically,non-explicit
honestly,non-explicit
troubled,non-explicit
bow,non-explicit
twentieth,non-explicit
balanced,non-explicit
foreigner,non-explicit
launch,non-explicit
convenience,non-explicit
delight,non-explicit
weave,non-explicit
timber,non-explicit
till,non-explicit
accurately,non-explicit
plea,non-explicit
bulb,non-explicit
copy,non-explicit
flying,non-explicit
sustainable,non-explicit
devil,non-explicit
bolt,non-explicit
cargo,non-explicit
spine,non-explicit
seller,non-explicit
skilled,non-explicit
managing,non-explicit
public,non-explicit
marine,non-explicit
dock,non-explicit
organized,non-explicit
fog,non-explicit
diplomat,non-explicit
boring,non-explicit
sometime,non-explicit
summary,non-explicit
missionary,non-explicit
epidemic,non-explicit
fatal,non-explicit
trim,non-explicit
warehouse,non-explicit
accelerate,non-explicit
butterfly,non-explicit
bronze,non-explicit
drown,non-explicit
inherent,non-explicit
praise,non-explicit
nationwide,non-explicit
spit,non-explicit
harvest,non-explicit
kneel,non-explicit
vacuum,non-explicit
selected,non-explicit
dictate,non-explicit
stereotype,non-explicit
sensor,non-explicit
laundry,non-explicit
manual,non-explicit
pistol,non-explicit
naval,non-explicit
plaintiff,non-explicit
kid,non-explicit
middle-class,non-explicit
apology,non-explicit
till,non-explicit
